"Age","Benefit","NetSinglePremium","Die","SurviveYears"
3,6656,338.803874764732,75,72
52,8472,2757.74883342245,72,20
79,4360,3031.38345214155,80,1
91,6682,5598.77647116592,94,3
26,2664,318.210547833216,85,59
8,9783,584.624746218943,17,9
70,2698,1531.96799580678,75,5
72,4132,2466.17784622686,89,17
38,1330,255.852147056898,67,29
4,5547,290.584141263478,82,78
21,4283,419.591337559542,77,56
79,3415,2374.35194703289,86,7
55,7389,2669.53681806942,70,15
19,6637,601.073794324169,80,61
5,6177,333.689636229744,46,41
39,9701,1940.63327848872,87,48
64,7769,3739.34204106928,71,7
27,8045,1000.06326948736,82,55
60,1109,472.363207018649,81,21
81,2318,1672.85546514006,89,8
87,9441,7498.94042294195,93,6
59,1796,740.945534114601,71,12
75,4744,3035.64130987192,80,5
26,6460,771.63668881478,73,47
68,8093,4360.1392940526,88,20
62,4513,2045.70078827567,87,25
0,2608,168.560707601944,69,69
79,3470,2412.59187590164,85,6
99,7713,7345.71428571429,99,0
72,7778,4642.28733977554,74,2
76,6814,4456.35921781612,82,6
44,8128,1971.52458308175,90,46
62,8876,4023.40797623196,70,8
92,2832,2403.79554482069,94,2
71,2030,1182.16907018507,85,14
94,5178,4517.47999005361,94,0
46,8729,2283.10546887158,56,10
79,6348,4413.58306288865,80,1
43,2525,589.563963097883,73,30
18,8751,762.139215675422,85,67
21,6894,675.38236776453,82,61
19,7764,703.139511696979,63,44
50,6302,1909.78805816944,74,24
31,7389,1077.36201393761,72,41
47,3202,869.317112013051,90,43
3,8630,439.284471036604,89,86
74,2558,1600.4003234997,81,7
49,1700,496.805009243953,75,26
46,9519,2489.73318343322,70,24
21,1703,166.837274775601,88,67
44,3943,956.412577644112,66,22
13,9725,698.77235552042,90,77
70,1687,957.905859498162,79,9
5,2834,153.096394540245,40,35
66,9689,4940.04668544967,87,21
35,2522,431.067940875031,64,29
12,5205,360.143544000858,86,74
9,6017,372.639657283873,74,65
49,3085,901.554972657409,64,15
96,3204,2895.13839674358,97,1
92,1809,1535.47533212593,93,1
6,3357,187.310607327713,39,33
91,7647,6407.33967000984,98,7
9,2085,129.126422708472,67,58
5,8102,437.680659338415,79,74
45,6140,1546.74102435172,57,12
3,4351,221.47470839864,79,76
63,5427,2535.64840461556,70,7
26,2865,342.219677005316,73,47
46,2862,748.567745665076,59,13
1,6860,332.248865098628,71,70
41,8682,1877.11867530762,86,45
19,6778,613.843329505683,21,2
1,4608,223.178246410274,49,48
88,2436,1962.02608028313,90,2
8,3994,238.678445916228,68,60
98,8775,8227.80516854082,99,1
2,6729,333.629826570548,71,69
61,2878,1264.94074203236,79,18
98,2595,2433.17999001292,98,0
35,9578,1637.10100622563,88,53
71,8515,4958.70425252505,74,3
10,1083,69.5635543442953,72,62
45,8999,2266.95805832917,66,21
93,2773,2385.20758381847,93,0
40,3748,779.537861306125,89,49
7,5836,336.798902033548,55,48
41,4400,951.315615221552,82,41
50,8714,2640.73201188329,85,35
87,2140,1699.7916010058,90,3
93,2328,2002.4389668696,96,3
87,2109,1675.16845164544,97,10
97,6091,5611.04043854375,98,1
84,4109,3119.89998264563,87,3
72,7066,4217.33123461738,73,1
16,4952,399.09590745838,81,65
54,2875,1003.64413533415,64,10
94,6721,5863.65063985136,95,1
13,1955,140.473003089195,60,47
9,6259,387.626992677374,67,58
2,4303,213.346581027355,58,56
63,1695,791.952099838468,70,7
72,7757,4629.75352206723,79,7
28,5167,668.434874236567,76,48
41,2277,492.305830877153,80,39
21,7972,780.990460664177,88,67
22,8879,904.886384197392,64,42
56,4388,1639.96319893038,73,17
0,8436,545.237012779907,87,87
77,8743,5839.88314478078,82,5
87,5992,4759.41648281624,91,4
37,6391,1182.10027711143,68,31
74,1103,690.086613299517,77,3
77,9991,6673.48421588754,81,4
34,3788,622.308076824624,70,36
26,1845,220.382305087193,81,55
89,2452,2001.69534456334,97,8
97,2963,2729.52106705059,98,1
5,9832,531.137526859454,56,51
83,4366,3261.55286082474,94,11
1,4099,198.525961813306,88,87
54,8795,3070.27832009177,73,19
47,5956,1617.00584608049,71,24
9,6625,410.293789181595,43,34
17,1430,119.791726188065,81,64
22,2753,280.566754780428,85,63
64,5549,2670.82108197882,79,15
40,4371,909.114192040841,85,45
38,2154,414.365056210946,76,38
82,1119,821.900790504362,87,5
52,2666,867.818506834781,70,18
60,3075,1309.7537074683,80,20
16,8650,697.128352082994,84,68
69,1272,703.769260924802,83,14
55,8426,3044.18963717052,92,37
43,1036,241.896342878973,92,49
6,1314,73.3172886591047,62,56
13,2154,154.771789592903,69,56
11,5089,339.184514251722,65,54
54,4441,1550.32473218051,77,23
76,1664,1088.25678580071,85,9
32,3427,519.981385608466,56,24
14,9650,720.283975653141,77,63
85,7439,5737.26237787615,88,3
15,5850,453.678799092476,91,76
77,5288,3532.11735898442,81,4
95,8963,7945.29049192973,99,4
32,5946,902.191222301705,57,25
62,9942,4506.61582916834,73,11
88,3030,2440.45115897286,89,1
95,5780,5123.70624158807,96,1
44,3865,937.492927363554,81,37
19,4700,425.65117271713,82,63
26,8743,1044.33739478446,65,39
81,2131,1537.90120630434,82,1
10,3754,241.127962150032,87,77
84,2534,1924.02690582235,94,10
76,6029,3942.96884711086,76,0
50,1359,411.837824667132,55,5
10,1402,90.0536502222549,83,73
59,5196,2143.62638934269,66,7
41,9812,2121.43382194406,75,34
56,2181,815.12300293235,85,29
39,5599,1120.05006971017,62,23
6,6672,372.277739675454,82,76
78,1092,744.433025643219,80,2
18,9865,859.15933752006,60,42
25,3532,405.415230270288,37,12
43,4643,1084.09722006474,81,38
39,6913,1382.90875726136,57,18
36,3405,605.465709006348,88,52
15,2822,218.851550604952,78,63
8,6156,367.877945182849,88,80
43,9031,2108.65431712356,70,27
76,3628,2372.71371327222,79,3
42,5208,1170.2799455581,84,42
86,5641,4416.38158200085,91,5
1,5962,288.756229404959,87,86
89,4628,3778.07751004859,94,5
38,9720,1869.83674390455,76,38
84,2614,1984.76966528004,89,5
60,4339,1848.13702006665,80,20
50,5807,1759.78090348936,81,31
61,1173,515.557849341196,77,16
9,1216,75.3082637954445,49,40
43,2206,515.080436670863,77,34
86,2896,2267.3003122628,87,1
33,4535,716.011631314686,63,30
30,6322,885.761009166747,79,49
14,1220,91.0618083209152,56,42
46,5314,1389.89832301335,56,10
33,6166,973.523201474389,76,43
69,9860,5455.31832760892,78,9
99,1961,1867.61904761905,99,0
39,3750,750.167487303648,46,7
28,9836,1272.44540797191,64,36
51,8738,2744.92626593646,61,10
41,4276,924.505811519854,51,10
33,1468,231.776201713332,79,46
66,3234,1648.89162769576,93,27
7,6425,370.790429329258,84,77
41,3016,652.0836126155,85,44
7,9194,530.591005019952,85,78
41,5783,1250.33140973324,87,46
65,1270,629.328642903416,76,11
32,5529,838.919486731605,55,23
73,4309,2634.04945972693,74,1
2,2791,138.380271356576,86,84
13,6457,463.956102786154,86,73
54,5036,1758.03543149314,74,20
38,5397,1038.22108095194,74,36
96,6584,5949.31061303362,96,0
99,9446,8996.19047619048,99,0
90,4457,3686.53725105939,93,3
28,8056,1042.173668831,77,49
66,2840,1448.00625314037,66,0
17,7883,660.362361916443,70,53
15,3152,244.443687989656,70,55
73,5287,3231.89127258675,92,19
67,4222,2213.4880282812,79,12
13,6501,467.117643520643,72,59
65,1665,825.064716877313,85,20
18,1703,148.317116249028,86,68
98,2558,2398.48725027093,98,0
59,1329,548.283193117096,79,20
64,8276,3983.36912496967,86,22
65,3903,1934.0706246079,86,21
21,1327,130.001798959027,74,53
65,7882,3905.80186091711,67,2
4,3752,196.551595100157,56,52
1,4161,201.528794121777,18,17
8,4423,264.315164318346,11,3
30,4144,580.606393860645,72,42
41,6186,1337.46327176376,79,38
70,5754,3267.21417637962,81,11
72,3381,2017.94465103897,87,15
67,6186,3243.16365299562,76,9
59,5047,2082.15596362828,81,22
15,5560,431.188738966524,61,46
9,2159,133.709326919708,59,50
7,7301,421.344890977885,84,77
21,4994,489.245654861628,70,49
24,1941,214.116377834228,67,43
32,8821,1338.41721693968,66,34
30,7796,1092.27978922239,84,54
1,5950,288.175036054932,54,53
72,5374,3207.46363640444,92,20
98,6301,5908.07981390036,98,0
73,2638,1612.58354020878,73,0
0,4707,304.223639065318,72,72
50,4985,1510.67811329334,68,18
61,5429,2386.15819614096,70,9
59,7444,3071.04596656408,77,18
45,7708,1941.73938366499,83,38
59,6350,2619.71277373481,69,10
41,7432,1606.85855734695,76,35
35,7299,1247.56736734609,88,53
31,2037,297.007229989297,85,54
48,5164,1454.79875836943,83,35
74,5697,3564.30048591781,78,4
51,2258,709.320612094818,88,37
15,2780,215.594369483262,73,58
84,3128,2375.0418947957,88,4
61,1957,860.142123751679,78,17
51,8316,2612.36058909677,64,13
12,5275,364.986973026806,75,63
92,4061,3446.96811706102,92,0
66,7604,3876.98575664767,73,7
85,4136,3189.8530978486,90,5
37,7335,1356.70560673014,69,32
4,8838,462.985873532833,87,83
48,1657,466.808974170827,78,30
7,4953,285.840466376313,60,53
81,6226,4493.18297064798,85,4
94,2145,1871.37786378235,99,5
75,3281,2099.48126848435,77,2
82,2918,2143.25871911683,97,15
34,8338,1369.80061894501,65,31
2,2258,111.953655579774,86,84
2,1823,90.3859672816331,73,71
74,5068,3170.76967924021,83,9
69,3986,2205.36499531939,72,3
49,5930,1732.9727675392,77,28
10,9165,588.688804769591,68,58
58,7484,2989.00880871031,74,16
28,2414,312.289875441663,70,42
59,7201,2970.79554073454,79,20
73,4356,2662.78009899525,87,14
70,6877,3904.87172244746,81,11
48,3476,979.256484138682,78,30
25,8274,949.718464115617,71,46
27,3264,405.74350672551,84,57
75,5588,3575.70903026229,75,0
7,1896,109.419245760042,77,70
68,3969,2138.31618165016,68,0
21,3095,303.206908649727,61,40
50,1690,512.145639210782,88,38
9,5234,324.147576237958,83,74
74,3017,1887.57145269687,79,5
51,8914,2800.21432073216,83,32
75,9911,6341.956370603,90,15
19,2696,244.16075779689,76,57
30,2879,403.37012739498,77,47
52,6515,2120.71926932806,83,31
15,4922,381.71060668943,84,69
4,8202,429.668492273851,9,5
66,5132,2616.60848278746,68,2
19,5643,511.053099498461,89,70
4,4852,254.175996648711,70,66
53,3196,1077.59227507201,57,4
86,5678,4445.34916195725,86,0
4,2017,105.662198112211,75,71
37,1492,275.965203168558,74,37
87,1231,977.777318148665,90,3
37,5893,1089.98856720664,77,40
48,1301,366.516883160076,65,17
94,4713,4111.79667692597,96,2
98,1544,1447.71865301732,98,0
47,8776,2382.6130465417,63,16
78,8462,5768.67423351,91,13
93,6260,5384.56526314592,94,1
31,5013,730.926482050244,82,51
14,5165,385.519868834039,77,63
79,3001,2086.50957336623,89,10
17,1503,125.906968154308,70,53
22,5147,524.546707902238,79,57
46,7746,2025.99781898032,86,40
40,1116,232.114261797661,83,43
2,1438,71.2973236154627,78,76
78,2295,1564.53644125567,80,2
81,2472,1783.99426653418,91,10
1,2367,114.640388292777,74,73
26,2493,297.784870776354,73,47
77,9453,6314.12734388799,93,16
55,9861,3562.63399147145,84,29
16,3326,268.051895841392,90,74
2,4107,203.628726070031,82,80
10,6005,385.71481425438,32,22
68,5823,3137.16682432575,68,0
15,6857,531.773594081557,73,58
60,4211,1793.61719094277,68,8
41,8459,1828.90427026343,81,40
40,5023,1044.72216577926,71,31
50,6010,1821.29898914604,66,16
69,7874,4356.5087739952,87,18
17,6662,558.078657248172,79,62
77,2859,1909.66783837679,83,6
21,7315,716.626344676173,47,26
21,4008,392.650497534122,89,68
21,1509,147.831736721305,83,62
95,5903,5232.74012873605,96,1
97,9863,9085.8137982855,98,1
15,7812,605.835688634261,72,57
1,8336,403.735647151919,76,75
85,9224,7113.92770177841,87,2
40,9894,2057.83020271153,79,39
61,1661,730.043979331395,87,26
13,1877,134.868453605329,85,72
89,8352,6818.17272340661,95,6
62,4934,2236.53615983872,71,9
7,6843,394.913448700406,9,2
99,8426,8024.7619047619,99,0
10,6507,417.959416545087,86,76
68,6495,3499.20977571625,72,4
34,2723,447.345536745895,82,48
55,3664,1323.74920847291,65,10
36,1225,217.825401918583,54,18
85,2191,1689.78920149572,89,4
97,1857,1710.67182636279,98,1
85,2513,1938.1288285526,91,6
15,5758,446.544021397347,84,69
36,6057,1077.03547707825,56,20
72,3353,2001.23289409455,87,15
83,8494,6345.3114979032,89,6
29,2023,272.359641521295,90,61
82,3744,2749.9522427599,84,2
48,1623,457.230516040587,64,16
46,7321,1914.83733962754,49,3
76,2059,1346.58697233393,92,16
78,8541,5822.52973628089,88,10
25,9328,1070.70024574214,82,57
51,9408,2955.39783817008,52,1
84,4284,3252.77476895932,87,3
7,6458,372.69487822698,79,72
6,4702,262.35760371013,84,78
60,2041,869.335712826927,63,3
0,4376,282.830389749274,65,65
24,1256,138.552380504786,86,62
63,3261,1523.63173898127,86,23
78,7122,4855.17583207968,87,9
86,4779,3741.51525977346,93,7
21,4886,478.665252233463,60,39
54,2747,958.960152961011,84,30
18,7019,611.296440958266,89,71
27,9944,1236.12543838188,87,60
27,7891,980.919733937193,73,46
9,1362,84.350209941937,85,76
30,7824,1096.20280539713,72,42
95,2367,2098.23748682335,95,0
43,4628,1080.59485988792,76,33
1,9857,477.40190426781,84,83
81,1433,1034.16819738814,92,11
76,9718,6355.57658918948,85,9
71,7017,4086.34500762986,77,6
22,3692,376.263152433469,83,61
3,6461,328.877979996234,84,81
64,6809,3277.27892362475,88,24
3,2852,145.17257374234,84,81
14,4150,309.759429944097,67,53
78,7333,4999.01774454371,96,18
56,8542,3192.47166026966,79,23
2,8806,436.60934058259,84,82
3,6246,317.934044738659,79,76
25,1526,175.159581368193,71,46
11,4048,269.801319255447,72,61
76,1321,863.93462382376,94,18
37,1777,328.679735945393,62,25
11,2000,133.301047062968,69,58
80,8556,6062.77809259124,82,2
94,5485,4785.31822044111,95,1
35,8345,1426.35288128554,85,50
98,7068,6627.25093233578,98,0
31,5277,769.419318926618,86,55
87,6637,5271.73684853996,90,3
45,4865,1225.55294519073,68,23
6,6952,387.900906208597,77,71
30,3372,472.443233614405,70,40
70,2247,1275.88290829423,74,4
78,7737,5274.4306954227,86,8
95,7609,6745.03127893488,97,2
95,3110,2756.87308154652,97,2
12,6455,446.633348035646,68,56
88,7767,6255.77034710963,91,3
78,4550,3101.80427351341,95,17
60,7092,3020.73928239518,71,11
96,6135,5543.59365294065,96,0
33,2113,333.612475626887,86,53
27,7168,891.044563789355,52,25
46,7611,1990.6880196565,83,37
36,2392,425.337437868777,78,42
71,4677,2723.64765579092,71,0
43,1311,306.10627945399,73,30
62,2670,1210.28608568492,78,16
58,2844,1135.85529823251,80,22
30,3934,551.183772550139,82,52
57,8551,3304.47348290135,81,24
66,8125,4142.62352350899,90,24
43,9202,2148.58122313929,72,29
21,8016,785.300995068244,55,34
69,4592,2540.6512941562,94,25
51,4710,1479.5837391349,92,41
55,9622,3476.28681329869,87,32
51,1901,597.173819128543,75,24
64,1088,523.671533103794,84,20
59,2022,834.182555667997,71,12
1,9099,440.689857657787,30,29
27,2348,291.876762803767,85,58
81,2969,2142.6694892152,87,6
25,5906,677.911197615039,81,56
52,3734,1215.46673087812,70,18
46,5912,1546.30765631444,85,39
88,2121,1708.315811281,92,4
42,7205,1619.02208290055,72,30
87,4134,3283.61611147569,92,5
63,5134,2398.75049001221,64,1
41,1179,254.909343260502,74,33
43,2321,541.931864693143,78,35
82,2264,1662.89847158345,89,7
72,5200,3103.61200396411,87,15
44,2162,524.413896238034,82,38
89,5793,4729.1277043456,91,2
81,5707,4118.63077633922,88,7
60,9023,3843.22201706877,90,30
79,4745,3299.06295422285,87,8
45,7785,1961.13662452412,78,33
45,4530,1141.16235184255,85,40
76,4594,3004.4781694522,82,6
96,3045,2751.46579840331,98,2
76,4063,2657.20391869488,84,8
88,8364,6736.61171407557,88,0
42,1139,255.942561058117,88,46
88,2932,2361.51907528331,96,8
20,9596,903.812928545418,82,62
4,1604,84.0268546217089,70,66
27,3791,471.254177082233,76,49
27,9102,1131.45753621801,89,62
56,8799,3288.52237634193,85,29
67,2273,1191.6765249368,85,18
0,6103,394.450152797033,75,75
20,1918,180.649561999803,85,65
81,6585,4752.26628039141,91,10
22,7928,807.967029385845,83,61
12,1456,100.743323739721,71,59
68,2912,1568.85278935885,85,17
90,7237,5985.97040294296,94,4
64,9210,4432.9180329834,74,10
20,8332,784.761288103421,61,41
14,5530,412.763770503821,40,26
29,5774,777.362614999484,79,50
25,8427,967.280335642048,90,65
4,7564,396.24633937569,68,64
70,1201,681.947206435858,94,24
19,3793,343.509552790654,78,59
6,8163,455.471101464438,79,73
36,6890,1225.15675038289,65,29
67,2898,1519.34824868757,70,3
20,5626,529.89282367617,55,35
51,9142,2871.83748262659,91,40
45,8162,2056.10753106819,66,21
54,5314,1855.0834557098,65,11
15,8197,635.693182249748,63,48
95,2572,2279.96063206998,95,0
33,3228,509.655026655746,86,53
33,3500,552.599935965028,65,32
53,6663,2246.55736195395,93,40
35,7307,1248.93475177393,73,38
44,5322,1290.90229221962,85,41
34,3710,609.493918959703,75,41
48,7699,2168.95732778588,71,23
86,4891,3829.20090720904,89,3
14,9101,679.306161908729,59,45
47,8539,2318.26946267315,66,19
90,9378,7756.86478358424,93,3
39,9811,1962.63819144962,43,4
13,3440,247.175002878174,71,58
62,3749,1699.38671731564,83,21
62,6577,2981.2927286703,79,17
11,5427,361.712391205364,88,77
63,4379,2045.99306501041,77,14
49,4823,1409.46503504917,68,19
10,6746,433.310930384687,76,66
73,6817,4167.16527429995,82,9
56,4790,1790.20595325353,82,26
17,5263,440.883814634814,86,69
62,8360,3789.5099911333,64,2
52,3621,1178.68372589975,77,25
76,2102,1374.70899264008,81,5
71,9160,5334.31954822425,88,17
89,4392,3585.41841489485,92,3
17,2366,198.200856056616,87,70
36,3312,588.928760125999,53,17
2,7056,349.842778463633,80,78
26,4461,532.859329536027,84,58
16,2376,191.488666421872,60,44
42,2950,662.888986059214,58,16
47,5606,1521.98367581048,61,14
69,5820,3220.07633536348,72,3
51,5186,1629.11279642326,85,34
14,3123,233.103301136244,41,27
26,8496,1014.83363903566,48,22
69,9597,5309.80628702462,93,24
1,3238,156.825338948886,53,52
98,5488,5145.77718119111,98,0
94,8869,7737.6458153313,95,1
32,2945,446.84714929003,75,43
23,7007,742.919556736961,73,50
17,3907,327.291100850887,72,55
55,5084,1836.77428380903,76,21
90,3905,3229.95915759186,94,4
1,6378,308.90426553922,82,81
16,6653,536.184384555857,62,46
46,4694,1227.73480019283,79,33
39,9461,1892.62255930128,73,34
63,9978,4662.00475055353,85,22
61,4966,2182.66008510518,79,18
88,9771,7869.85091561841,96,8
60,4257,1813.21025453416,92,32
94,1025,894.248163345877,95,1
31,3601,525.048127241757,88,57
95,2753,2440.40887250726,99,4
47,3442,934.475171626771,88,41
33,2766,436.711835108362,70,37
82,5985,4395.95731114263,90,8
42,2007,450.989218651133,86,44
61,6281,2760.62988210746,92,31
72,1352,806.939121030668,85,13
28,5623,727.425836623228,82,54
52,1394,453.765565839341,77,25
16,2370,191.005109183433,67,51
48,5164,1454.79875836943,79,31
16,4502,362.82911457545,81,65
75,5492,3514.27952652121,87,12
61,2679,1177.47611115521,86,25
20,9094,856.531343496461,80,60
67,6765,3546.71873787833,79,12
73,3021,1846.70768573568,81,8
16,6348,511.603558268537,84,68
